Time,Input,Angle
4.900000095367432,-0.09357957541942596,-1.9477874040603638
4.909999847412109,-0.0008107483736239374,-1.9792033433914185
4.920000076293945,-0.0008107483736239374,-2.0106194019317627
4.929999828338623,-0.0008107483736239374,-2.0577430725097656
4.940000057220459,-0.0008107483736239374,-2.0891590118408203
4.949999809265137,-0.0008107483736239374,-2.1362829208374023
4.960000038146973,-0.0008107483736239374,-2.167698860168457
4.96999979019165,-0.0008107483736239374,-2.1991147994995117
4.980000019073486,-0.0008107483736239374,-2.2305307388305664
4.989999771118164,-0.0008107483736239374,-2.261946678161621
5.0,-0.0008107483736239374,-2.309070587158203
5.010000228881836,-0.08092577010393143,-2.340486526489258
5.019999980926514,-0.08092577010393143,-2.3719024658203125
5.03000020980835,-0.08092577010393143,-2.4190263748168945
5.039999961853027,-0.08092577010393143,-2.4661502838134766
5.050000190734863,-0.08092577010393143,-2.5132741928100586
5.059999942779541,-0.08092577010393143,-2.576106071472168
5.070000171661377,-0.08092577010393143,-2.6389377117156982
5.079999923706055,-0.08092577010393143,-2.7017695903778076
5.090000152587891,-0.08092577010393143,-2.764601469039917
5.099999904632568,-0.08092577010393143,-2.8431413173675537
5.110000133514404,-0.09371230006217957,-2.9216811656951904
5.119999885559082,-0.09371230006217957,-3.000221014022827
5.130000114440918,-0.09371230006217957,-3.078760862350464
5.139999866485596,-0.09371230006217957,-3.173008680343628
5.150000095367432,-0.09371230006217957,-3.267256259918213
5.159999847412109,-0.09371230006217957,-3.361504077911377
5.170000076293945,-0.09371230006217957,-3.455751895904541
5.179999828338623,-0.09371230006217957,-3.5657076835632324
5.190000057220459,-0.09371230006217957,-3.675663471221924
5.199999809265137,-0.09371230006217957,-3.7856192588806152
5.210000038146973,0.004159820266067982,-3.8955748081207275
5.21999979019165,0.004159820266067982,-4.021238803863525
5.230000019073486,0.004159820266067982,-4.131194114685059
5.239999771118164,0.004159820266067982,-4.24114990234375
5.25,0.004159820266067982,-4.351105690002441
5.260000228881836,0.004159820266067982,-4.461061477661133
5.269999980926514,0.004159820266067982,-4.571017265319824
5.28000020980835,0.004159820266067982,-4.665265083312988
5.289999961853027,0.004159820266067982,-4.77522087097168
5.300000190734863,0.004159820266067982,-4.885176658630371
5.309999942779541,0.03331437334418297,-4.979424476623535
5.320000171661377,0.03331437334418297,-5.089380264282227
5.329999923706055,0.03331437334418297,-5.167920112609863
5.340000152587891,0.03331437334418297,-5.262167930603027
5.349999904632568,0.03331437334418297,-5.340707302093506
5.360000133514404,0.03331437334418297,-5.419247150421143
5.369999885559082,0.03331437334418297,-5.497786998748779
5.380000114440918,0.03331437334418297,-5.560618877410889
5.389999866485596,0.03331437334418297,-5.623450756072998
5.400000095367432,0.03331437334418297,-5.686282634735107
5.409999847412109,-0.042748089879751205,-5.749114513397217
5.420000076293945,-0.042748089879751205,-5.811946392059326
5.429999828338623,-0.042748089879751205,-5.859070301055908
5.440000057220459,-0.042748089879751205,-5.921902179718018
5.449999809265137,-0.042748089879751205,-5.984734058380127
5.460000038146973,-0.042748089879751205,-6.047565937042236
5.46999979019165,-0.042748089879751205,-6.110397815704346
5.480000019073486,-0.042748089879751205,-6.157521724700928
5.489999771118164,-0.042748089879751205,-6.220353603363037
5.5,-0.042748089879751205,-6.2831854820251465
5.510000228881836,-0.02072244882583618,-6.346017360687256
5.519999980926514,-0.02072244882583618,-6.408849239349365
5.53000020980835,-0.02072244882583618,-6.455972671508789
5.539999961853027,-0.02072244882583618,-6.518804550170898
5.550000190734863,-0.02072244882583618,-6.581636428833008
5.559999942779541,-0.02072244882583618,-6.62876033782959
5.570000171661377,-0.02072244882583618,-6.691592216491699
5.579999923706055,-0.02072244882583618,-6.738716125488281
5.590000152587891,-0.02072244882583618,-6.801548004150391
5.599999904632568,-0.02072244882583618,-6.848671913146973
5.610000133514404,-0.05623619258403778,-6.911503791809082
5.619999885559082,-0.05623619258403778,-6.958627700805664
5.630000114440918,-0.05623619258403778,-7.021459579467773
5.639999866485596,-0.05623619258403778,-7.084291458129883
5.650000095367432,-0.05623619258403778,-7.131415367126465
5.659999847412109,-0.05623619258403778,-7.194247245788574
5.670000076293945,-0.05623619258403778,-7.257079124450684
5.679999828338623,-0.05623619258403778,-7.319911003112793
5.690000057220459,-0.05623619258403778,-7.39845085144043
5.699999809265137,-0.05623619258403778,-7.461282730102539
5.710000038146973,0.07632378488779068,-7.524114608764648
5.71999979019165,0.07632378488779068,-7.5712385177612305
5.730000019073486,0.07632378488779068,-7.618361949920654
5.739999771118164,0.07632378488779068,-7.665485858917236
5.75,0.07632378488779068,-7.696901798248291
5.760000228881836,0.07632378488779068,-7.728317737579346
5.769999980926514,0.07632378488779068,-7.744025707244873
5.78000020980835,0.07632378488779068,-7.744025707244873
5.789999961853027,0.07632378488779068,-7.744025707244873
5.800000190734863,0.07632378488779068,-7.744025707244873
5.809999942779541,-0.06326514482498169,-7.744025707244873
5.820000171661377,-0.06326514482498169,-7.744025707244873
5.829999923706055,-0.06326514482498169,-7.744025707244873
5.840000152587891,-0.06326514482498169,-7.744025707244873
5.849999904632568,-0.06326514482498169,-7.7597336769104
5.860000133514404,-0.06326514482498169,-7.775441646575928
5.869999885559082,-0.06326514482498169,-7.791149616241455
5.880000114440918,-0.06326514482498169,-7.806857585906982
5.889999866485596,-0.06326514482498169,-7.838273525238037
5.900000095367432,-0.06326514482498169,-7.8539814949035645
5.909999847412109,0.054663777351379395,-7.885397434234619
5.920000076293945,0.054663777351379395,-7.9011054039001465
5.929999828338623,0.054663777351379395,-7.932521343231201
5.940000057220459,0.054663777351379395,-7.932521343231201
5.949999809265137,0.054663777351379395,-7.932521343231201
5.960000038146973,0.054663777351379395,-7.9482293128967285
5.96999979019165,0.054663777351379395,-7.932521343231201
5.980000019073486,0.054663777351379395,-7.932521343231201
5.989999771118164,0.054663777351379395,-7.916813373565674
6.0,0.054663777351379395,-7.9011054039001465
6.010000228881836,0.07973887026309967,-7.885397434234619
6.019999980926514,0.07973887026309967,-7.8539814949035645
6.03000020980835,0.07973887026309967,-7.82256555557251
6.039999961853027,0.07973887026309967,-7.791149616241455
6.050000190734863,0.07973887026309967,-7.7597336769104
6.059999942779541,0.07973887026309967,-7.712609767913818
6.070000171661377,0.07973887026309967,-7.665485858917236
6.079999923706055,0.07973887026309967,-7.618361949920654
6.090000152587891,0.07973887026309967,-7.555530548095703
6.099999904632568,0.07973887026309967,-7.492698669433594
6.110000133514404,-0.039443809539079666,-7.445574760437012
6.119999885559082,-0.039443809539079666,-7.382742881774902
6.130000114440918,-0.039443809539079666,-7.33561897277832
6.139999866485596,-0.039443809539079666,-7.288495063781738
6.150000095367432,-0.039443809539079666,-7.241371154785156
6.159999847412109,-0.039443809539079666,-7.209955215454102
6.170000076293945,-0.039443809539079666,-7.178539276123047
6.179999828338623,-0.039443809539079666,-7.147123336791992
6.190000057220459,-0.039443809539079666,-7.131415367126465
6.199999809265137,-0.039443809539079666,-7.1157073974609375
6.210000038146973,0.08479418605566025,-7.084291458129883
6.21999979019165,0.08479418605566025,-7.0685834884643555
6.230000019073486,0.08479418605566025,-7.037167549133301
6.239999771118164,0.08479418605566025,-7.005751609802246
6.25,0.08479418605566025,-6.958627700805664
6.260000228881836,0.08479418605566025,-6.911503791809082
6.269999980926514,0.08479418605566025,-6.8643798828125
6.28000020980835,0.08479418605566025,-6.801548004150391
6.289999961853027,0.08479418605566025,-6.754424095153809
6.300000190734863,0.08479418605566025,-6.691592216491699
6.309999942779541,-0.020310943946242332,-6.62876033782959
6.320000171661377,-0.020310943946242332,-6.5659284591674805
6.329999923706055,-0.020310943946242332,-6.503096580505371
6.340000152587891,-0.020310943946242332,-6.455972671508789
6.349999904632568,-0.020310943946242332,-6.393141269683838
6.360000133514404,-0.020310943946242332,-6.346017360687256
6.369999885559082,-0.020310943946242332,-6.298893451690674
6.380000114440918,-0.020310943946242332,-6.251769542694092
6.389999866485596,-0.020310943946242332,-6.220353603363037
6.400000095367432,-0.020310943946242332,-6.173229694366455
6.409999847412109,-0.025504713878035545,-6.1418137550354
6.420000076293945,-0.025504713878035545,-6.110397815704346
6.429999828338623,-0.025504713878035545,-6.078981876373291
6.440000057220459,-0.025504713878035545,-6.047565937042236
6.449999809265137,-0.025504713878035545,-6.016149997711182
6.460000038146973,-0.025504713878035545,-6.000442028045654
6.46999979019165,-0.025504713878035545,-5.984734058380127
6.480000019073486,-0.025504713878035545,-5.9690260887146
6.489999771118164,-0.025504713878035545,-5.953318119049072
6.5,-0.025504713878035545,-5.937610149383545
6.510000228881836,0.009159303270280361,-5.921902179718018
6.519999980926514,0.009159303270280361,-5.921902179718018
6.53000020980835,0.009159303270280361,-5.90619421005249
6.539999961853027,0.009159303270280361,-5.90619421005249
6.550000190734863,0.009159303270280361,-5.90619421005249
6.559999942779541,0.009159303270280361,-5.890486240386963
6.570000171661377,0.009159303270280361,-5.890486240386963
6.579999923706055,0.009159303270280361,-5.890486240386963
6.590000152587891,0.009159303270280361,-5.8747782707214355
6.599999904632568,0.009159303270280361,-5.8747782707214355
6.610000133514404,0.052188754081726074,-5.8747782707214355
6.619999885559082,0.052188754081726074,-5.859070301055908
6.630000114440918,0.052188754081726074,-5.859070301055908
6.639999866485596,0.052188754081726074,-5.843362331390381
6.650000095367432,0.052188754081726074,-5.843362331390381
6.659999847412109,0.052188754081726074,-5.8276543617248535
6.670000076293945,0.052188754081726074,-5.796238422393799
6.679999828338623,0.052188754081726074,-5.7805304527282715
6.690000057220459,0.052188754081726074,-5.764822483062744
6.699999809265137,0.052188754081726074,-5.7334065437316895
6.710000038146973,0.058975864201784134,-5.717698574066162
6.71999979019165,0.058975864201784134,-5.686282634735107
6.730000019073486,0.058975864201784134,-5.654866695404053
6.739999771118164,0.058975864201784134,-5.607742786407471
6.75,0.058975864201784134,-5.576326847076416
6.760000228881836,0.058975864201784134,-5.544910907745361
6.769999980926514,0.058975864201784134,-5.497786998748779
6.78000020980835,0.058975864201784134,-5.450663089752197
