Input,Angle,Speed
0.10000000149011612,0.5654866695404053,26.049779891967773
0.10000000149011612,0.8325220346450806,26.04920768737793
0.10000000149011612,1.0838494300842285,26.046676635742188
0.10000000149011612,1.3508847951889038,26.04682731628418
0.10000000149011612,1.617920160293579,26.045059204101562
0.10000000149011612,1.8692476749420166,26.04351806640625
0.10000000149011612,2.1362829208374023,26.042221069335938
0.10000000149011612,2.38761043548584,26.041189193725586
0.10000000149011612,2.6546456813812256,26.040447235107422
0.10000000149011612,2.905973196029663,26.04001808166504
0.10000000149011612,3.173008680343628,26.039936065673828
0.10000000149011612,3.4243359565734863,26.038095474243164
0.10000000149011612,3.691371440887451,26.03664779663086
0.10000000149011612,3.9426987171173096,26.035615921020508
0.10000000149011612,4.209733963012695,26.035017013549805
0.10000000149011612,4.47676944732666,26.034879684448242
0.10000000149011612,4.728096961975098,26.033100128173828
0.10000000149011612,4.9951324462890625,26.031822204589844
0.10000000149011612,5.262167930603027,26.031063079833984
0.10000000149011612,5.513494968414307,26.030841827392578
0.10000000149011612,5.7805304527282715,26.02867889404297
0.10000000149011612,6.031857967376709,26.027080535888672
0.10000000149011612,6.298893451690674,26.026058197021484
0.10000000149011612,6.5659284591674805,26.02311897277832
0.10000000149011612,6.817255973815918,26.02289581298828
0.10000000149011612,7.084291458129883,26.020769119262695
0.10000000149011612,7.33561897277832,26.02137565612793
0.10000000149011612,7.602654457092285,26.020105361938477
0.10000000149011612,7.8539814949035645,26.01909828186035
0.10000000149011612,8.121017456054688,26.018362045288086
0.10000000149011612,8.372344017028809,26.01791000366211
0.10000000149011612,8.639379501342773,26.0198917388916
0.10000000149011612,8.890707015991211,26.01970672607422
0.10000000149011612,9.157742500305176,26.02201271057129
0.10000000149011612,9.409070014953613,26.0222110748291
0.10000000149011612,9.676105499267578,26.0224666595459
0.10000000149011612,9.943140983581543,26.02280044555664
0.10000000149011612,10.19446849822998,26.0211124420166
0.10000000149011612,10.461503982543945,26.022045135498047
0.10000000149011612,10.712830543518066,26.020999908447266
0.10000000149011612,10.979866027832031,26.022628784179688
0.10000000149011612,11.231193542480469,26.022336959838867
0.10000000149011612,11.498229026794434,26.022279739379883
0.10000000149011612,11.765264511108398,26.022480010986328
0.10000000149011612,12.016592025756836,26.02083396911621
0.10000000149011612,12.2836275100708,26.01948356628418
0.10000000149011612,12.550662994384766,26.018442153930664
0.10000000149011612,12.801990509033203,26.017723083496094
0.10000000149011612,13.069025039672852,26.01484489440918
0.10000000149011612,13.320352554321289,26.01443862915039
0.10000000149011612,13.587388038635254,26.01189422607422
0.10000000149011612,13.838715553283691,26.011850357055664
0.10000000149011612,14.105751037597656,26.00969696044922
0.10000000149011612,14.357078552246094,26.010074615478516
0.10000000149011612,14.624114036560059,26.010515213012695
0.10000000149011612,14.875441551208496,26.008548736572266
0.10000000149011612,15.142477035522461,26.00882339477539
0.10000000149011612,15.393803596496582,26.006738662719727
0.10000000149011612,15.660839080810547,26.006948471069336
0.10000000149011612,15.912166595458984,26.00485610961914
0.10000000149011612,16.179203033447266,26.00511360168457
0.10000000149011612,16.446237564086914,26.003131866455078
0.10000000149011612,16.69756507873535,26.001432418823242
0.10000000149011612,16.964599609375,26.000043869018555
0.10000000149011612,17.215927124023438,25.998992919921875
0.10000000149011612,17.48296356201172,25.998310089111328
0.10000000149011612,17.749998092651367,25.995525360107422
0.10000000149011612,18.001325607299805,25.993152618408203
0.10000000149011612,18.268362045288086,25.9912109375
0.10000000149011612,18.519689559936523,25.98721694946289
0.10000000149011612,18.786724090576172,25.98580551147461
0.10000000149011612,19.05375862121582,25.982362747192383
0.10000000149011612,19.305086135864258,25.981529235839844
0.10000000149011612,19.57212257385254,25.97869300842285
0.10000000149011612,19.823450088500977,25.975997924804688
0.10000000149011612,20.090484619140625,25.973453521728516
0.10000000149011612,20.341812133789062,25.971067428588867
0.10000000149011612,20.608848571777344,25.968852996826172
0.10000000149011612,20.86017608642578,25.96682357788086
0.10000000149011612,21.12721061706543,25.964994430541992
0.10000000149011612,21.378538131713867,25.963382720947266
0.10000000149011612,21.629865646362305,25.962007522583008
0.10000000149011612,21.896900177001953,25.960886001586914
0.10000000149011612,22.14822769165039,25.960041046142578
0.10000000149011612,22.415264129638672,25.95949363708496
0.10000000149011612,22.66659164428711,25.95926856994629
0.10000000149011612,22.933626174926758,25.957258224487305
0.10000000149011612,23.20066261291504,25.95560646057129
0.10000000149011612,23.451988220214844,25.95431900024414
0.10000000149011612,23.719024658203125,25.95340919494629
0.10000000149011612,23.970352172851562,25.952892303466797
0.10000000149011612,24.23738670349121,25.95064353942871
0.10000000149011612,24.48871421813965,25.951297760009766
0.10000000149011612,24.75575065612793,25.950239181518555
0.10000000149011612,25.022785186767578,25.94959831237793
0.10000000149011612,25.274112701416016,25.94938087463379
0.10000000149011612,25.541149139404297,25.949588775634766
0.10000000149011612,25.7924747467041,25.947725296020508
0.10000000149011612,26.059511184692383,25.948413848876953
0.10000000149011612,26.31083869934082,25.9470272064209
0.10000000149011612,26.57787322998047,25.94818878173828
0.10000000149011612,26.829200744628906,25.947275161743164
0.10000000149011612,27.096237182617188,25.948911666870117
0.10000000149011612,27.347564697265625,25.94847869873047
0.10000000149011612,27.598892211914062,25.950605392456055
0.10000000149011612,27.86592674255371,25.952804565429688
0.10000000149011612,28.11725425720215,25.955097198486328
0.10000000149011612,28.384288787841797,25.95536231994629
0.10000000149011612,28.635616302490234,25.95823860168457
0.10000000149011612,28.902652740478516,25.959108352661133
0.10000000149011612,29.153980255126953,25.962610244750977
0.10000000149011612,29.4210147857666,25.96413230895996
0.10000000149011612,29.688051223754883,25.9658145904541
0.10000000149011612,29.93937873840332,25.96766471862793
0.10000000149011612,30.20641326904297,25.96968650817871
0.10000000149011612,30.457740783691406,25.971893310546875
0.10000000149011612,30.724775314331055,25.972156524658203
0.10000000149011612,30.991811752319336,25.972604751586914
0.10000000149011612,31.243139266967773,25.973230361938477
0.10000000149011612,31.510173797607422,25.974027633666992
0.10000000149011612,31.76150131225586,25.974992752075195
0.10000000149011612,32.02853775024414,25.97612190246582
0.10000000149011612,32.27986526489258,25.974912643432617
0.10000000149011612,32.54690170288086,25.97597885131836
0.10000000149011612,32.79822540283203,25.974687576293945
0.10000000149011612,33.06526184082031,25.975650787353516
0.10000000149011612,33.31658935546875,25.97637176513672
0.10000000149011612,33.58362579345703,25.976852416992188
0.10000000149011612,33.83495330810547,25.977096557617188
0.10000000149011612,34.10198974609375,25.97710609436035
0.10000000149011612,34.35331726074219,25.97688865661621
0.10000000149011612,34.6203498840332,25.9764461517334
0.10000000149011612,34.87167739868164,25.976154327392578
0.10000000149011612,35.13871383666992,25.976016998291016
0.10000000149011612,35.39004135131836,25.976045608520508
0.10000000149011612,35.65707778930664,25.976245880126953
0.10000000149011612,35.924110412597656,25.976633071899414
0.10000000149011612,36.175437927246094,25.977214813232422
0.10000000149011612,36.442474365234375,25.975505828857422
0.10000000149011612,36.69380187988281,25.974000930786133
0.10000000149011612,36.960838317871094,25.972694396972656
0.10000000149011612,37.227874755859375,25.97158432006836
0.10000000149011612,37.47919845581055,25.970670700073242
0.10000000149011612,37.74623489379883,25.96994972229004
0.10000000149011612,37.997562408447266,25.969423294067383
0.10000000149011612,38.26459884643555,25.966590881347656
0.10000000149011612,38.515926361083984,25.96607208251953
0.10000000149011612,38.782962799072266,25.96323585510254
0.10000000149011612,39.0342903137207,25.96270179748535
0.10000000149011612,39.30132293701172,25.959840774536133
0.10000000149011612,39.552650451660156,25.959274291992188
0.10000000149011612,39.81968688964844,25.95637321472168
0.10000000149011612,40.071014404296875,25.955764770507812
0.10000000149011612,40.338050842285156,25.95281982421875
0.10000000149011612,40.589378356933594,25.952163696289062
0.10000000149011612,40.84070587158203,25.951677322387695
0.10000000149011612,41.10773849487305,25.951370239257812
0.10000000149011612,41.37477493286133,25.951255798339844
0.10000000149011612,41.626102447509766,25.95134735107422
0.10000000149011612,41.89313888549805,25.951662063598633
0.10000000149011612,42.144466400146484,25.95221710205078
0.10000000149011612,42.4114990234375,25.953025817871094
0.10000000149011612,42.66282653808594,25.95197868347168
0.10000000149011612,42.92986297607422,25.951208114624023
0.10000000149011612,43.181190490722656,25.95071792602539
0.10000000149011612,43.44822692871094,25.95050811767578
0.10000000149011612,43.71526336669922,25.950584411621094
0.10000000149011612,43.966590881347656,25.948822021484375
0.10000000149011612,44.23362350463867,25.94734001159668
0.10000000149011612,44.48495101928711,25.94612693786621
0.10000000149011612,44.75198745727539,25.945173263549805
0.10000000149011612,45.00331497192383,25.94447135925293
0.10000000149011612,45.27035140991211,25.944011688232422
0.10000000149011612,45.52167892456055,25.943790435791016
0.10000000149011612,45.78871154785156,25.94379997253418
0.10000000149011612,46.0400390625,25.9461727142334
0.10000000149011612,46.29136657714844,25.946287155151367
0.10000000149011612,46.55840301513672,25.94877815246582
0.10000000149011612,46.809730529785156,25.94902801513672
0.10000000149011612,47.07676696777344,25.951669692993164
0.10000000149011612,47.328094482421875,25.952089309692383
0.10000000149011612,47.59512710571289,25.952787399291992
0.10000000149011612,47.86216354370117,25.95376968383789
0.10000000149011612,48.11349105834961,25.95503807067871
0.10000000149011612,48.38052749633789,25.95659828186035
0.10000000149011612,48.63185501098633,25.958454132080078
0.10000000149011612,48.89889144897461,25.960615158081055
0.10000000149011612,49.15021896362305,25.960588455200195
0.10000000149011612,49.41725158691406,25.960865020751953
0.10000000149011612,49.684288024902344,25.961435317993164
0.10000000149011612,49.93561553955078,25.962291717529297
0.10000000149011612,50.20265197753906,25.963428497314453
0.10000000149011612,50.4539794921875,25.96234130859375
0.10000000149011612,50.721012115478516,25.963638305664062
0.10000000149011612,50.97233963012695,25.962684631347656
0.10000000149011612,51.239376068115234,25.964088439941406
0.10000000149011612,51.49070358276367,25.963220596313477
0.10000000149011612,51.75774002075195,25.964689254760742
0.10000000149011612,52.00906753540039,25.963865280151367
0.10000000149011612,52.276100158691406,25.965362548828125
0.10000000149011612,52.527427673339844,25.964550018310547
0.10000000149011612,52.794464111328125,25.966045379638672
0.10000000149011612,53.04579162597656,25.965221405029297
0.10000000149011612,53.312828063964844,25.966693878173828
0.10000000149011612,53.56415557861328,25.965837478637695
0.10000000149011612,53.83119201660156,25.96727180480957
0.10000000149011612,54.082515716552734,25.968873977661133
0.10000000149011612,54.349552154541016,25.970653533935547
0.10000000149011612,54.60087966918945,25.970117568969727
0.10000000149011612,54.867916107177734,25.971893310546875
0.10000000149011612,55.11924362182617,25.971359252929688
0.10000000149011612,55.38628005981445,25.971010208129883
0.10000000149011612,55.65331268310547,25.970840454101562
0.10000000149011612,55.904640197753906,25.970844268798828
0.10000000149011612,56.17167663574219,25.971023559570312
0.10000000149011612,56.423004150390625,25.971370697021484
0.10000000149011612,56.690040588378906,25.971891403198242
0.10000000149011612,56.95707321166992,25.970081329345703
0.10000000149011612,57.20840072631836,25.97056007385254
0.10000000149011612,57.47543716430664,25.96869468688965
0.10000000149011612,57.72676467895508,25.969104766845703
0.10000000149011612,57.99380111694336,25.9671630859375
0.10000000149011612,58.2451286315918,25.967485427856445
0.10000000149011612,58.51216506958008,25.9654483795166
0.10000000149011612,58.76348876953125,25.965669631958008
0.10000000149011612,59.01481628417969,25.965662002563477
0.10000000149011612,59.28185272216797,25.965431213378906
0.10000000149011612,59.533180236816406,25.967487335205078
0.10000000149011612,59.80021667480469,25.967227935791016
0.10000000149011612,60.051544189453125,25.96929931640625
0.10000000149011612,60.318580627441406,25.969097137451172
0.10000000149011612,60.58561325073242,25.971267700195312
0.10000000149011612,60.83694076538086,25.971214294433594
0.10000000149011612,61.10397720336914,25.971084594726562
0.10000000149011612,61.35530471801758,25.970895767211914
0.10000000149011612,61.62234115600586,25.968528747558594
0.10000000149011612,61.8736686706543,25.968618392944336
0.10000000149011612,62.14070129394531,25.9665470123291
0.10000000149011612,62.407737731933594,25.96695327758789
0.10000000149011612,62.65906524658203,25.965219497680664
0.10000000149011612,62.92610168457031,25.963485717773438
0.10000000149011612,63.17742919921875,25.961753845214844
0.10000000149011612,63.444461822509766,25.96002769470215
0.10000000149011612,63.6957893371582,25.95831298828125
0.10000000149011612,63.962825775146484,25.956613540649414
0.10000000149011612,64.21415710449219,25.954938888549805
0.10000000149011612,64.48118591308594,25.95329475402832
0.10000000149011612,64.73251342773438,25.953821182250977
0.10000000149011612,64.99954986572266,25.951913833618164
0.10000000149011612,65.2508773803711,25.95221519470215
0.10000000149011612,65.51791381835938,25.95012092590332
0.10000000149011612,65.76924133300781,25.950273513793945
0.10000000149011612,66.0362777709961,25.948068618774414
0.10000000149011612,66.28760528564453,25.948152542114258
0.10000000149011612,66.55464172363281,25.9459228515625
0.10000000149011612,66.80596923828125,25.94602394104004
0.10000000149011612,67.07300567626953,25.9438533782959
0.10000000149011612,67.32433319091797,25.944063186645508
0.10000000149011612,67.59136962890625,25.942049026489258
0.10000000149011612,67.84269714355469,25.942459106445312
0.10000000149011612,68.10972595214844,25.94069480895996
0.10000000149011612,68.37676239013672,25.939273834228516
0.10000000149011612,68.62808990478516,25.938209533691406
0.10000000149011612,68.89512634277344,25.935022354125977
0.10000000149011612,69.14645385742188,25.934343338012695
0.10000000149011612,69.41349029541016,25.931556701660156
0.10000000149011612,69.6648178100586,25.931297302246094
0.10000000149011612,69.93185424804688,25.9289493560791
0.10000000149011612,70.18318176269531,25.926651000976562
0.10000000149011612,70.4502182006836,25.926532745361328
0.10000000149011612,70.70154571533203,25.92398452758789
0.10000000149011612,70.96857452392578,25.923643112182617
0.10000000149011612,71.21990203857422,25.9208927154541
0.10000000149011612,71.4869384765625,25.92037010192871
0.10000000149011612,71.73826599121094,25.917465209960938
0.10000000149011612,71.98959350585938,25.91681480407715
0.10000000149011612,72.25662994384766,25.916303634643555
0.10000000149011612,72.5079574584961,25.91595458984375
0.10000000149011612,72.77499389648438,25.91579246520996
0.10000000149011612,73.02632141113281,25.91584014892578
0.10000000149011612,73.2933578491211,25.91611671447754
0.10000000149011612,73.54468536376953,25.916650772094727
0.10000000149011612,73.81172180175781,25.91496467590332
0.10000000149011612,74.06304931640625,25.915699005126953
0.10000000149011612,74.33008575439453,25.914241790771484
0.10000000149011612,74.59711456298828,25.915233612060547
0.10000000149011612,74.84844207763672,25.914064407348633
0.10000000149011612,75.115478515625,25.915376663208008
0.10000000149011612,75.36680603027344,25.914562225341797
0.10000000149011612,75.63384246826172,25.913759231567383
0.10000000149011612,75.88516998291016,25.912973403930664
0.10000000149011612,76.15220642089844,25.91221046447754
0.10000000149011612,76.40353393554688,25.911479949951172
0.10000000149011612,76.67057037353516,25.91078758239746
0.10000000149011612,76.9218978881836,25.910137176513672
0.10000000149011612,77.18893432617188,25.90953826904297
0.10000000149011612,77.44026184082031,25.911128997802734
0.10000000149011612,77.69158935546875,25.910301208496094
0.10000000149011612,77.9586181640625,25.91169548034668
0.10000000149011612,78.20994567871094,25.910703659057617
0.10000000149011612,78.47698211669922,25.911962509155273
0.10000000149011612,78.72830963134766,25.910863876342773
0.10000000149011612,78.99534606933594,25.912050247192383
0.10000000149011612,79.24667358398438,25.910905838012695
0.10000000149011612,79.51371002197266,25.912073135375977
0.10000000149011612,79.7650375366211,25.910940170288086
0.10000000149011612,80.03207397460938,25.912147521972656
0.10000000149011612,80.28340148925781,25.911083221435547
0.10000000149011612,80.5504379272461,25.912385940551758
0.10000000149011612,80.80176544189453,25.911441802978516
0.10000000149011612,81.06880187988281,25.912893295288086
0.10000000149011612,81.33583068847656,25.912128448486328
0.10000000149011612,81.587158203125,25.91128158569336
0.10000000149011612,81.85419464111328,25.910356521606445
0.10000000149011612,82.10552215576172,25.909358978271484
0.10000000149011612,82.37255859375,25.908287048339844
0.10000000149011612,82.62388610839844,25.907146453857422
0.10000000149011612,82.89092254638672,25.905935287475586
0.10000000149011612,83.14225006103516,25.90465545654297
0.10000000149011612,83.3935775756836,25.905441284179688
0.10000000149011612,83.66061401367188,25.90367889404297
0.10000000149011612,83.91194152832031,25.904003143310547
0.10000000149011612,84.1789779663086,25.901796340942383
0.10000000149011612,84.43030548095703,25.901691436767578
0.10000000149011612,84.69733428955078,25.899070739746094
0.10000000149011612,84.94866180419922,25.89856719970703
0.10000000149011612,85.2156982421875,25.898061752319336
0.10000000149011612,85.46702575683594,25.89756965637207
0.10000000149011612,85.73406219482422,25.897106170654297
0.10000000149011612,85.98538970947266,25.896686553955078
0.10000000149011612,86.25242614746094,25.896326065063477
0.10000000149011612,86.50375366210938,25.89603614807129
0.10000000149011612,86.77079010009766,25.895830154418945
0.10000000149011612,87.0221176147461,25.895723342895508
0.10000000149011612,87.28915405273438,25.895729064941406
0.10000000149011612,87.54048156738281,25.895856857299805
0.10000000149011612,87.8075180053711,25.89362144470215
0.10000000149011612,88.05884552001953,25.893648147583008
0.10000000149011612,88.32587432861328,25.891313552856445
0.10000000149011612,88.57720184326172,25.89124298095703
0.10000000149011612,88.84423828125,25.888813018798828
0.10000000149011612,89.09556579589844,25.888648986816406
0.10000000149011612,89.36260223388672,25.886123657226562
0.10000000149011612,89.61392974853516,25.8858585357666
0.10000000149011612,89.88096618652344,25.885364532470703
0.10000000149011612,90.13229370117188,25.884645462036133
0.10000000149011612,90.38362121582031,25.883710861206055
0.10000000149011612,90.6506576538086,25.88256072998047
0.10000000149011612,90.90198516845703,25.883703231811523
0.10000000149011612,91.16902160644531,25.88252830505371
0.10000000149011612,91.42034912109375,25.8836727142334
0.10000000149011612,91.6873779296875,25.882522583007812
0.10000000149011612,91.93870544433594,25.883716583251953
0.10000000149011612,92.20574188232422,25.882638931274414
0.10000000149011612,92.45706939697266,25.883926391601562
0.10000000149011612,92.72410583496094,25.882965087890625
0.10000000149011612,92.97543334960938,25.884387969970703
0.10000000149011612,93.24246978759766,25.88357925415039
0.10000000149011612,93.4937973022461,25.883037567138672
0.10000000149011612,93.76083374023438,25.882761001586914
0.10000000149011612,94.01216125488281,25.88275146484375
0.10000000149011612,94.2791976928711,25.88300132751465
0.10000000149011612,94.53052520751953,25.881011962890625
0.10000000149011612,94.79756164550781,25.88139533996582
0.10000000149011612,95.04888916015625,25.881643295288086
0.10000000149011612,95.31591796875,25.881755828857422
0.10000000149011612,95.56724548339844,25.881725311279297
0.10000000149011612,95.83428192138672,25.88154411315918
0.10000000149011612,96.08560943603516,25.881210327148438
0.10000000149011612,96.3369369506836,25.880712509155273
0.10000000149011612,96.60397338867188,25.882543563842773
0.10000000149011612,96.85530090332031,25.884212493896484
0.10000000149011612,97.1223373413086,25.885730743408203
0.10000000149011612,97.37366485595703,25.88710594177246
0.10000000149011612,97.64070129394531,25.888343811035156
0.10000000149011612,97.89202880859375,25.88945770263672
0.10000000149011612,98.15906524658203,25.89044761657715
0.10000000149011612,98.41039276123047,25.891321182250977
0.10000000149011612,98.67742156982422,25.892086029052734
0.10000000149011612,98.92874908447266,25.892742156982422
0.10000000149011612,99.19578552246094,25.893295288085938
0.10000000149011612,99.44711303710938,25.89161491394043
0.10000000149011612,99.71414947509766,25.892314910888672
0.10000000149011612,99.9654769897461,25.890766143798828
0.10000000149011612,100.23251342773438,25.891582489013672
0.10000000149011612,100.48384094238281,25.890132904052734
0.10000000149011612,100.7508773803711,25.891027450561523
0.10000000149011612,101.00220489501953,25.88963508605957
0.10000000149011612,101.26924133300781,25.890567779541016
0.10000000149011612,101.52056884765625,25.891324996948242
0.10000000149011612,101.78760528564453,25.891904830932617
0.10000000149011612,102.03893280029297,25.892301559448242
0.10000000149011612,102.30596160888672,25.89251136779785
0.10000000149011612,102.55728912353516,25.89253044128418
0.10000000149011612,102.8086166381836,25.892351150512695
0.10000000149011612,103.07565307617188,25.891969680786133
0.10000000149011612,103.32698059082031,25.89137840270996
0.10000000149011612,103.5940170288086,25.893068313598633
0.10000000149011612,103.84534454345703,25.894550323486328
0.10000000149011612,104.11238098144531,25.895832061767578
0.10000000149011612,104.36370849609375,25.894792556762695
0.10000000149011612,104.63074493408203,25.896053314208984
0.10000000149011612,104.88207244873047,25.894990921020508
0.10000000149011612,105.14910888671875,25.896223068237305
0.10000000149011612,105.40043640136719,25.895126342773438
0.10000000149011612,105.66746520996094,25.896318435668945
0.10000000149011612,105.91879272460938,25.895174026489258
0.10000000149011612,106.18582916259766,25.896312713623047
0.10000000149011612,106.45286560058594,25.895103454589844
0.10000000149011612,106.70419311523438,25.896167755126953
0.10000000149011612,106.97122955322266,25.894872665405273
0.10000000149011612,107.2225570678711,25.895835876464844
0.10000000149011612,107.48959350585938,25.894426345825195
0.10000000149011612,107.74092102050781,25.895261764526367
0.10000000149011612,107.99224853515625,25.893707275390625
0.10000000149011612,108.25928497314453,25.894378662109375
0.10000000149011612,108.51061248779297,25.89264488220215
0.10000000149011612,108.77764892578125,25.893115997314453
0.10000000149011612,109.02897644042969,25.89116096496582
0.10000000149011612,109.29600524902344,25.89139175415039
0.10000000149011612,109.54733276367188,25.89167022705078
0.10000000149011612,109.79866027832031,25.89199447631836
0.10000000149011612,110.0656967163086,25.892364501953125
0.10000000149011612,110.31702423095703,25.89277458190918
0.10000000149011612,110.58406066894531,25.893218994140625
0.10000000149011612,110.83538818359375,25.893695831298828
0.10000000149011612,111.10242462158203,25.894201278686523
0.10000000149011612,111.35375213623047,25.89472770690918
0.10000000149011612,111.62078857421875,25.895273208618164
0.10000000149011612,111.87211608886719,25.895830154418945
0.10000000149011612,112.13915252685547,25.896392822265625
0.10000000149011612,112.40618133544922,25.894821166992188
0.10000000149011612,112.65750885009766,25.895723342895508
0.10000000149011612,112.92454528808594,25.894458770751953
0.10000000149011612,113.17587280273438,25.8956356048584
0.10000000149011612,113.44290924072266,25.89461326599121
0.10000000149011612,113.6942367553711,25.895998001098633
0.10000000149011612,113.96127319335938,25.89514923095703
0.10000000149011612,114.21260070800781,25.896671295166016
0.10000000149011612,114.46392822265625,25.895925521850586
0.10000000149011612,114.73096466064453,25.897518157958984
0.10000000149011612,114.98229217529297,25.898941040039062
0.10000000149011612,115.24932861328125,25.900184631347656
0.10000000149011612,115.50065612792969,25.901241302490234
0.10000000149011612,115.76769256591797,25.902099609375
0.10000000149011612,116.0190200805664,25.905248641967773
0.10000000149011612,116.28604888916016,25.906068801879883
0.10000000149011612,116.5373764038086,25.9091796875
0.10000000149011612,116.78870391845703,25.909955978393555
0.10000000149011612,117.05574035644531,25.913022994995117
0.10000000149011612,117.3227767944336,25.913753509521484
0.10000000149011612,117.57410430908203,25.91463851928711
0.10000000149011612,117.84114074707031,25.915664672851562
0.10000000149011612,118.09246826171875,25.91682243347168
0.10000000149011612,118.35950469970703,25.918102264404297
0.10000000149011612,118.61083221435547,25.919490814208984
0.10000000149011612,118.87786865234375,25.92098045349121
0.10000000149011612,119.12919616699219,25.922555923461914
0.10000000149011612,119.39623260498047,25.924209594726562
0.10000000149011612,119.64755249023438,25.923429489135742
0.10000000149011612,119.91458892822266,25.92481803894043
0.10000000149011612,120.1659164428711,25.923728942871094
0.10000000149011612,120.43295288085938,25.924768447875977
0.10000000149011612,120.68428039550781,25.92329216003418
0.10000000149011612,120.9513168334961,25.923898696899414
0.10000000149011612,121.20264434814453,25.92444610595703
0.10000000149011612,121.46968078613281,25.92491912841797
0.10000000149011612,121.72100830078125,25.925308227539062
0.10000000149011612,121.98804473876953,25.925600051879883
0.10000000149011612,122.23937225341797,25.925783157348633
0.10000000149011612,122.50640869140625,25.925846099853516
0.10000000149011612,122.75773620605469,25.9257755279541
0.10000000149011612,123.02476501464844,25.92806053161621
0.10000000149011612,123.27609252929688,25.928071975708008
0.10000000149011612,123.54312896728516,25.930437088012695
0.10000000149011612,123.7944564819336,25.930522918701172
0.10000000149011612,124.06149291992188,25.932954788208008
0.10000000149011612,124.31282043457031,25.9331111907959
0.10000000149011612,124.5798568725586,25.933473587036133
0.10000000149011612,124.83118438720703,25.934036254882812
0.10000000149011612,125.09822082519531,25.934789657592773
0.10000000149011612,125.3652572631836,25.935720443725586
0.10000000149011612,125.61658477783203,25.934324264526367
0.10000000149011612,125.88362121582031,25.935203552246094
0.10000000149011612,126.13494873046875,25.933713912963867
0.10000000149011612,126.4019775390625,25.93446159362793
0.10000000149011612,126.65330505371094,25.93280601501465
0.10000000149011612,126.92034149169922,25.933353424072266
0.10000000149011612,127.17166900634766,25.931459426879883
0.10000000149011612,127.43870544433594,25.931732177734375
0.10000000149011612,127.69003295898438,25.93416404724121
0.10000000149011612,127.94136047363281,25.934133529663086
0.10000000149011612,128.20838928222656,25.93626594543457
0.10000000149011612,128.459716796875,25.935937881469727
0.10000000149011612,128.7267608642578,25.93777847290039
0.10000000149011612,128.97808837890625,25.93716049194336
0.10000000149011612,129.2451171875,25.938716888427734
0.10000000149011612,129.49644470214844,25.939958572387695
0.10000000149011612,129.76348876953125,25.940898895263672
0.10000000149011612,130.0148162841797,25.941913604736328
0.10000000149011612,130.28184509277344,25.943016052246094
0.10000000149011612,130.54888916015625,25.941722869873047
0.10000000149011612,130.8002166748047,25.942657470703125
0.10000000149011612,131.06724548339844,25.941204071044922
0.10000000149011612,131.31857299804688,25.941986083984375
0.10000000149011612,131.58560180664062,25.94038963317871
0.10000000149011612,131.83692932128906,25.941038131713867
0.10000000149011612,132.10397338867188,25.93931770324707
0.10000000149011612,132.3553009033203,25.93985366821289
0.10000000149011612,132.62232971191406,25.938024520874023
0.10000000149011612,132.8736572265625,25.938467025756836
0.10000000149011612,133.1407012939453,25.93655776977539
0.10000000149011612,133.39202880859375,25.936927795410156
0.10000000149011612,133.6590576171875,25.937091827392578
0.10000000149011612,133.91038513183594,25.93706512451172
0.10000000149011612,134.17742919921875,25.93686294555664
0.10000000149011612,134.4287567138672,25.936504364013672
0.10000000149011612,134.69578552246094,25.93600082397461
0.10000000149011612,134.94711303710938,25.935367584228516
0.10000000149011612,135.21414184570312,25.934621810913086
0.10000000149011612,135.46546936035156,25.933778762817383
0.10000000149011612,135.73251342773438,25.9328556060791
0.10000000149011612,135.9838409423828,25.931865692138672
0.10000000149011612,136.25086975097656,25.93082618713379
0.10000000149011612,136.502197265625,25.929750442504883
0.10000000149011612,136.7692413330078,25.928653717041016
0.10000000149011612,137.02056884765625,25.927553176879883
0.10000000149011612,137.28759765625,25.926464080810547
0.10000000149011612,137.5546417236328,25.925399780273438
0.10000000149011612,137.80596923828125,25.922243118286133
0.10000000149011612,138.072998046875,25.921627044677734
0.10000000149011612,138.32432556152344,25.918930053710938
0.10000000149011612,138.5913543701172,25.916282653808594
0.10000000149011612,138.84268188476562,25.91581916809082
0.10000000149011612,139.10972595214844,25.912919998168945
0.10000000149011612,139.36105346679688,25.912214279174805
0.10000000149011612,139.62808227539062,25.909088134765625
0.10000000149011612,139.87940979003906,25.908164978027344
0.10000000149011612,140.14645385742188,25.904830932617188
0.10000000149011612,140.3977813720703,25.90371322631836
0.10000000149011612,140.64910888671875,25.900192260742188
0.10000000149011612,140.9161376953125,25.898900985717773
0.10000000149011612,141.16746520996094,25.897714614868164
0.10000000149011612,141.4344940185547,25.896652221679688
0.10000000149011612,141.68582153320312,25.895727157592773
0.10000000149011612,141.95286560058594,25.89495277404785
0.10000000149011612,142.20419311523438,25.89434242248535
0.10000000149011612,142.4555206298828,25.89391326904297
0.10000000149011612,142.72254943847656,25.8936767578125
0.10000000149011612,142.98959350585938,25.893648147583008
0.10000000149011612,143.2409210205078,25.893842697143555
0.10000000149011612,143.50794982910156,25.892139434814453
0.10000000149011612,143.75927734375,25.890666961669922
0.10000000149011612,144.0263214111328,25.889421463012695
0.10000000149011612,144.27764892578125,25.888402938842773
0.10000000149011612,144.544677734375,25.88759994506836
0.10000000149011612,144.79600524902344,25.887012481689453
0.10000000149011612,145.0630340576172,25.88663673400879
0.10000000149011612,145.31436157226562,25.886465072631836
