x1,x2,x3,x4,x5,x6,x7,u,y_meas,y_recon,innovation
0.7703351762619693,0.759186341549493,0.7458984120110204,0.7377598796960179,0.7309912562400278,0.033625241024821985,0.03360210445296524,0.033632643520832,0.769690215587616,0.7837995701820936,-0.018399540779999835
0.7810096389581419,0.7679114115467514,0.7571401281815432,0.7442764472837928,0.73655903484039,0.03362716647325404,0.03360435951922245,0.033632643520832,0.7853981852531433,0.7958375838429833,-0.013613673027039086
0.7939179034002858,0.7793419083411426,0.7665034643721682,0.7560240956647273,0.7434501765985945,0.033628874904233504,0.03361279844239727,-0.0204621627926826,0.8011061549186707,0.8082892385497747,-0.009367220825788447
0.8042260252792697,0.7903879694467482,0.7763618344097232,0.7641412596886262,0.7542752035374456,-0.02047013948121576,0.033598463398052406,-0.0204621627926826,0.8011061549186707,0.8163099357585188,-0.019826745702465343
0.8145063548665413,0.8026591566448424,0.7890651729205594,0.7753132979567879,0.763364960682667,-0.020465703488693855,-0.02048363855394301,-0.0204621627926826,0.8168140649795532,0.8235627258996686,-0.008800704594767228
0.8202342273236007,0.8116147074545655,0.8002179429607599,0.7871301046870957,0.7738806424283178,-0.020468697127618302,-0.020490615952864992,-0.0204621627926826,0.8168140649795532,0.8292686814389539,-0.016241651728786
0.8284610760930892,0.8195326167160258,0.8110223871706279,0.7997484305321851,0.7867824944246511,-0.02046374824140825,-0.020474741726642022,-0.0204621627926826,0.8325220346450806,0.8355439421518654,-0.003940769227359198
0.8337484952781696,0.826901273921927,0.8182157859056959,0.8099785795406247,0.7989756325781282,-0.02046568752041312,-0.020477186434302196,-0.0204621627926826,0.8325220346450806,0.8392402595967233,-0.008761014058984884
0.8369324421774973,0.8317435689983159,0.8252086562640197,0.816874104641754,0.8089852465681814,-0.02046669337956529,-0.02048296059938748,-0.0204621627926826,0.8325220346450806,0.8411574539364292,-0.011261163530734475
0.8387229446966478,0.834817451835228,0.8299580320259097,0.8237933209750602,0.8158262408551981,-0.02046694209434471,-0.020484914695520474,-0.0204621627926826,0.8325220346450806,0.8416315109316609,-0.011879365515612972
0.8394316984497954,0.8368118481692974,0.833204048010528,0.8286791409115115,0.8228464755906633,-0.020466481349901082,-0.020483406800092904,-0.0204621627926826,0.8325220346450806,0.8407533197480648,-0.01073414555627139
0.8387087643993288,0.8376554822226601,0.8353123142559962,0.832015417756837,0.8277991214502837,-0.02046617655718874,-0.02048178401886962,0.0416488572955131,0.8325220346450806,0.8401723767187874,-0.00997655704388889
0.8411080188629213,0.8395216075244758,0.8383417082652614,0.8358562626308021,0.8324181377399822,0.04165069409940833,-0.020459173654570548,0.0416488572955131,0.8482300043106079,0.8447290071546111,0.004565534129164717
0.8438548507981386,0.8403485917794824,0.8388804768733205,0.837833505495206,0.835480007418965,0.0416471411973118,0.0416441513930159,0.0416488572955131,0.8482300043106079,0.8515009331984252,-0.004265509740795315
0.8493300539575335,0.8419688901479625,0.8387564084006314,0.8376184064948256,0.8368991135839574,0.041644595538525404,0.041630893045157547,0.0416488572955131,0.8482300043106079,0.8563530266605801,-0.010592963695283064
0.8559485542010783,0.8489786667737917,0.8416722387658445,0.8385212627967494,0.8374443130734309,0.04164806325626018,0.04164156822593224,0.0416488572955131,0.8639379739761353,0.8654514339450698,-0.0019736528861388214
0.8627792150542565,0.8536270525800757,0.847018786913843,0.8401187077156491,0.8373710837957121,0.0416436113346526,0.041628062779812874,0.0416488572955131,0.8639379739761353,0.8739369151264395,-0.01303928710682567
0.8725033393673857,0.8615337899657973,0.8525756281374376,0.846185358012433,0.8395016666715459,0.04164604297429547,0.04163288160053428,0.0416488572955131,0.8796459436416626,0.8850101148547922,-0.006995237544330957
0.8810394085574058,0.8690537712434577,0.8586215632283946,0.850267203649682,0.8444762828246773,0.041641062211848275,0.04161632384535246,0.0416488572955131,0.8796459436416626,0.8945035807645798,-0.01937535117594469
0.8920353269946723,0.8788951025098791,0.8672434850915579,0.8571866100946913,0.84920481551032,0.04164401174834807,0.04162258833174784,-0.0782500430941581,0.8953539133071899,0.9045896552870738,-0.012044024413184862
0.9010060981136471,0.888922096332444,0.8762668217371777,0.8651601350493109,0.8556441720017407,-0.07825707814683952,0.04161719027384571,-0.0782500430941581,0.8953539133071899,0.908762911128824,-0.017486228769909573
0.9061458572581461,0.8987325213404581,0.887002676036758,0.8747453616269638,0.8640337002288005,-0.07825518075792606,-0.07827666573544678,-0.0782500430941581,0.8953539133071899,0.905146437314129,-0.012770105364913742
0.9032563698161977,0.9045038530139068,0.8973462931254439,0.8859038594109583,0.8739318369736737,-0.07825375357616687,-0.07826932714788168,-0.0782500430941581,0.8953539133071899,0.902426190861581,-0.00922272230075627
0.8989576582817855,0.9002430672629608,0.9019599344860917,0.8953298142060514,0.8844109303131922,-0.07825685233655194,-0.07827971413815804,-0.0782500430941581,0.8796459436416626,0.892624541039698,-0.016924957870336876
0.8889009562538791,0.8957227780307936,0.8975120863341053,0.8997951774735982,0.8937271052947584,-0.07825735304175045,-0.0782847218610375,-0.0782500430941581,0.8639379739761353,0.8778709288211043,-0.018169503724347225
0.8771481461174179,0.8882730356804526,0.8951926690382465,0.8970918867102715,0.89948407665362,-0.07825146202349327,-0.07826276277764121,0.0956619307398796,0.8639379739761353,0.8666424910886614,-0.0035268709541783627
0.8639202769727541,0.874783210930214,0.8862764879281045,0.8936100725792208,0.8959201887168141,0.09565658663099876,-0.07827183669395792,0.0956619307398796,0.8482300043106079,0.8584160182023077,-0.013283242456521904
0.8552921870634679,0.8612064352745734,0.8724921060525631,0.8844604059123538,0.8922655102040975,0.09565579819739009,0.09563320601972754,0.0956619307398796,0.8482300043106079,0.859918793663955,-0.015242962031520091
0.8568216670267377,0.852601545015592,0.8589349162231734,0.8706915490645686,0.8831273377142626,0.09565585062227594,0.09563261745850117,0.0956619307398796,0.8482300043106079,0.8598188704349522,-0.015112655466852698
0.8555030543163009,0.8530722832656084,0.8494362051105168,0.8564258574142901,0.8688339313787279,0.09565345815459948,0.09562354848605172,0.0956619307398796,0.8482300043106079,0.8643789775606248,-0.021059339736288374
0.8614238014830747,0.8529357324258803,0.8509048747135229,0.847718173024503,0.8551538877113395,0.09565612929221676,0.09563133985817554,0.0956619307398796,0.8639379739761353,0.874995687769641,-0.014419997350842984
0.872398697551295,0.8591676550938905,0.8510310273723689,0.8493950788823788,0.8466003740203456,0.09565683246402826,0.09563669187192365,0.0956619307398796,0.8796459436416626,0.8893633932302539,-0.012672203309036512
